i,j,value
9,1,6.55011
9,2,6.26024
9,3,5.82587
9,4,5.3037
9,5,4.74839
9,6,4.20223
9,7,3.6918
9,8,3.22999
9,9,2.82028
9,10,2.46074
9,11,2.147
9,12,1.87388
9,13,1.63621
9,14,1.42922
9,15,1.24865
9,16,1.09077
9,17,0.952349
9,18,0.830586
9,19,0.723081
9,20,0.627763
9,21,0.542845
9,22,0.466776
9,23,0.398203
9,24,0.33594
9,25,0.278937
9,26,0.226253
9,27,0.177037
9,28,0.130512
9,29,0.0859498
9,30,0.0426662
9,31,0
10,-31,0
10,-30,0.0441497
10,-29,0.0890009
10,-28,0.135228
10,-27,0.183528
10,-26,0.234636
10,-25,0.289332
10,-24,0.348465
10,-23,0.412959
10,-22,0.483838
10,-21,0.562245
10,-20,0.649461
10,-19,0.746932
10,-18,0.856298
10,-17,0.979418
10,-16,1.1184
10,-15,1.27562
10,-14,1.45374
10,-13,1.65573
10,-12,1.88478
10,-11,2.14425
10,-10,2.43742
10,-9,2.76708
10,-8,3.13479
10,-7,3.53956
10,-6,3.9758
10,-5,4.43084
10,-4,4.88245
10,-3,5.2982
10,-2,5.6383
10,-1,5.86279
10,0,5.94161
10,1,5.8635
10,2,5.63971
10,3,5.3003
10,4,4.88522
10,5,4.43426
10,6,3.97984
10,7,3.54418
10,8,3.13998
10,9,2.77277
10,10,2.44357
10,11,2.15081
10,12,1.8917
10,13,1.66294
10,14,1.46118
10,15,1.28322
10,16,1.1261
10,17,0.987142
10,18,0.863975
10,19,0.754486
10,20,0.656816
10,21,0.569323
10,22,0.490561
10,23,0.419248
10,24,0.35424
10,25,0.294515
10,26,0.239147
10,27,0.187289
10,28,0.138161
10,29,0.0910306
10,30,0.045201
10,31,0
11,-31,0
11,-30,0.0460399
11,-29,0.0927845
11,-28,0.140908
11,-27,0.191106
11,-26,0.244105
11,-25,0.300675
11,-24,0.361641
11,-23,0.427897
11,-22,0.50042
11,-21,0.580284
11,-20,0.668676
11,-19,0.766913
11,-18,0.876457
11,-17,0.998927
11,-16,1.13611
11,-15,1.28996
11,-14,1.46259
11,-13,1.6562
11,-12,1.87304
11,-11,2.11523
11,-10,2.38453
11,-9,2.6819
11,-8,3.00689
11,-7,3.35668
11,-6,3.72472
11,-5,4.0993
11,-4,4.46235
11,-3,4.78957
11,-2,5.05268
11,-1,5.22429
11,0,5.28423
11,1,5.22503
11,2,5.05416
11,3,4.79177
11,4,4.46525
11,5,4.10288
11,6,3.72895
11,7,3.36153
11,8,3.01232
11,9,2.68785
11,10,2.39096
11,11,2.1221
11,12,1.88027
11,13,1.66374
11,14,1.47037
11,15,1.29792
11,16,1.14417
11,17,1.00702
11,18,0.884496
11,19,0.774824
11,20,0.676379
11,21,0.587697
11,22,0.507462
11,23,0.434484
11,24,0.36769
11,25,0.306103
11,26,0.24883
11,27,0.195046
11,28,0.143981
11,29,0.0949107
11,30,0.0471412
11,31,0
12,-31,0
12,-30,0.047348
12,-29,0.0953929
12,-28,0.144799
12,-27,0.196246
12,-26,0.250445
12,-25,0.308139
12,-24,0.37012
12,-23,0.437236
12,-22,0.510399
12,-21,0.590602
12,-20,0.678921
12,-19,0.776526
12,-18,0.88469
12,-17,1.00478
12,-16,1.13828
12,-15,1.28671
12,-14,1.45166
12,-13,1.6347
12,-12,1.83724
12,-11,2.06043
12,-10,2.30486
12,-9,2.57021
12,-8,2.8548
12,-7,3.15483
12,-6,3.46366
12,-5,3.77098
12,-4,4.06241
12,-3,4.31994
12,-2,4.52367
12,-1,4.65506
12,0,4.70074
12,1,4.65583
12,2,4.5252
12,3,4.32221
12,4,4.06541
12,5,3.77469
12,6,3.46804
12,7,3.15985
12,8,2.86041
12,9,2.57638
12,10,2.31152
12,11,2.06754
12,12,1.84473
12,13,1.64251
12,14,1.45972
12,15,1.29495
12,16,1.14662
12,17,1.01316
12,18,0.893012
12,19,0.784716
12,20,0.686896
12,21,0.598277
12,22,0.51769
12,23,0.444056
12,24,0.376384
12,25,0.31376
12,26,0.255337
12,27,0.200325
12,28,0.14798
12,29,0.0975944
12,30,0.0484883
12,31,0
13,-31,0
13,-30,0.0480856
13,-29,0.0968509
13,-28,0.14694
13,-27,0.199011
13,-26,0.253745
13,-25,0.311851
13,-24,0.374077
13,-23,0.441213
13,-22,0.514101
13,-21,0.593637
13,-20,0.68078
13,-19,0.776549
13,-18,0.882024
13,-17,0.998337
13,-16,1.12665
13,-15,1.26814
13,-14,1.42392
13,-13,1.595
13,-12,1.78216
13,-11,1.98578
13,-10,2.20565
13,-9,2.44065
13,-8,2.68841
13,-7,2.94485
13,-6,3.20372
13,-5,3.45627
13,-4,3.69121
13,-3,3.89523
13,-2,4.05433
13,-1,4.15591
13,0,4.1911
13,1,4.15669
13,2,4.05589
13,3,3.89755
13,4,3.69428
13,5,3.46006
13,6,3.2082
13,7,2.94998
13,8,2.69416
13,9,2.44696
13,10,2.21247
13,11,1.99305
13,12,1.78983
13,13,1.603
13,14,1.43217
13,15,1.27657
13,16,1.1352
13,17,1.00691
13,18,0.890547
13,19,0.784937
13,20,0.688947
13,21,0.601498
13,22,0.521567
13,23,0.448198
13,24,0.380492
13,25,0.317608
13,26,0.258756
13,27,0.203189
13,28,0.150199
13,29,0.0991059
13,30,0.0492536
13,31,0
14,-31,0
14,-30,0.0482727
14,-29,0.0971999
14,-28,0.147398
14,-27,0.199495
14,-26,0.254136
14,-25,0.311988
14,-24,0.373747
14,-23,0.440139
14,-22,0.511928
14,-21,0.589913
14,-20,0.674931
14,-19,0.767852
14,-18,0.869573
14,-17,0.981
14,-16,1.10303
14,-15,1.2365
14,-14,1.38215
14,-13,1.54055
14,-12,1.71198
14,-11,1.89629
14,-10,2.09274
14,-9,2.29978
14,-8,2.51475
14,-7,2.73367
14,-6,2.95099
14,-5,3.15943
14,-4,3.35019
14,-3,3.51342
14,-2,3.63918
14,-1,3.71881
14,0,3.74632
14,1,3.7196
14,2,3.64077
14,3,3.51578
14,4,3.35331
14,5,3.16327
14,6,2.95553
14,7,2.73888
14,8,2.52057
14,9,2.30617
14,10,2.09966
14,11,1.90366
14,12,1.71975
14,13,1.54866
14,14,1.39052
14,15,1.24505
14,16,1.11169
14,17,0.989692
14,18,0.878212
14,19,0.776354
14,20,0.68321
14,21,0.597881
14,22,0.519497
14,23,0.44722
14,24,0.38025
14,25,0.317824
14,26,0.259216
14,27,0.20373
14,28,0.150702
14,29,0.0994859
14,30,0.0494568
14,31,0
15,-31,0
15,-30,0.0479359
15,-29,0.0964945
15,-28,0.146259
15,-27,0.197821
15,-26,0.251784
15,-25,0.308768
15,-24,0.369412
15,-23,0.434376
15,-22,0.504342
15,-21,0.580012
15,-20,0.662105
15,-19,0.751351
15,-18,0.848476
15,-17,0.954188
15,-16,1.06914
15,-15,1.19391
15,-14,1.32893
15,-13,1.47442
15,-12,1.63031
15,-11,1.79609
15,-10,1.97072
15,-9,2.15245
15,-8,2.33863
15,-7,2.52558
15,-6,2.7085
15,-5,2.88146
15,-4,3.03761
15,-3,3.1696
15,-2,3.27029
15,-1,3.33362
15,0,3.35547
15,1,3.33441
15,2,3.27188
15,3,3.17197
15,4,3.04073
15,5,2.88532
15,6,2.71306
15,7,2.5308
15,8,2.34447
15,9,2.15887
15,10,1.97766
15,11,1.80349
15,12,1.63811
15,13,1.48256
15,14,1.33733
15,15,1.2025
15,16,1.07784
15,17,0.96291
15,18,0.857147
15,19,0.759884
15,20,0.670414
15,21,0.588009
15,22,0.511939
15,23,0.441483
15,24,0.375939
15,25,0.314626
15,26,0.256883
15,27,0.202072
15,28,0.149575
15,29,0.098789
15,30,0.0491244
15,31,0
16,-31,0
16,-30,0.0471069
16,-29,0.0947999
16,-28,0.143624
16,-27,0.194131
16,-26,0.246879
16,-25,0.302437
16,-24,0.361386
16,-23,0.424318
16,-22,0.491834
16,-21,0.564542
16,-20,0.643052
16,-19,0.727964
16,-18,0.819853
16,-17,0.919253
16,-16,1.02662
16,-15,1.14232
16,-14,1.26653
16,-13,1.39924
16,-12,1.54012
16,-11,1.68846
16,-10,1.84308
16,-9,2.00217
16,-8,2.16325
16,-7,2.32305
16,-6,2.47749
16,-5,2.62179
16,-4,2.75059
16,-3,2.8584
16,-2,2.93998
16,-1,2.99102
16,0,3.00863
16,1,2.99181
16,2,2.94156
16,3,2.86075
16,4,2.7537
16,5,2.62562
16,6,2.48202
16,7,2.32824
16,8,2.16906
16,9,2.00855
16,10,1.84997
16,11,1.69582
16,12,1.54787
16,13,1.40732
16,14,1.27487
16,15,1.15085
16,16,1.03526
16,17,0.927921
16,18,0.828469
16,19,0.736443
16,20,0.65131
16,21,0.57249
16,22,0.499384
16,23,0.431381
16,24,0.367873
16,25,0.308259
16,26,0.251946
16,27,0.198356
16,28,0.14692
16,29,0.0970804
16,30,0.0482882
16,31,0
17,-31,0
17,-30,0.0458213
17,-29,0.0921884
17,-28,0.139606
17,-27,0.188581
17,-26,0.239627
17,-25,0.293259
17,-24,0.35
17,-23,0.410374
17,-22,0.474906
17,-21,0.544116
17,-20,0.618513
17,-19,0.698581
17,-18,0.784767
17,-17,0.877456
17,-16,0.976951
17,-15,1.08343
17,-14,1.19692
17,-13,1.31721
17,-12,1.44383
17,-11,1.57598
17,-10,1.7124
17,-9,1.85139
17,-8,1.99067
17,-7,2.1274
17,-6,2.25818
17,-5,2.37914
17,-4,2.48613
17,-3,2.57494
17,-2,2.64172
17,-1,2.68333
17,0,2.6977
17,1,2.68411
17,2,2.64327
17,3,2.57725
17,4,2.48918
17,5,2.38291
17,6,2.26263
17,7,2.1325
17,8,1.99638
17,9,1.85766
17,10,1.71918
17,11,1.58321
17,12,1.45146
17,13,1.32516
17,14,1.20512
17,15,1.09182
17,16,0.98545
17,17,0.885985
17,18,0.793245
17,19,0.706925
17,20,0.626639
17,21,0.551937
17,22,0.482335
17,23,0.417324
17,24,0.356383
17,25,0.298988
17,26,0.244614
17,27,0.192739
17,28,0.142849
17,29,0.0944326
17,30,0.0469838
17,31,0
18,-31,0
18,-30,0.0441167
18,-29,0.0887367
18,-28,0.134322
18,-27,0.181335
18,-26,0.230241
18,-25,0.281505
18,-24,0.335589
18,-23,0.392955
18,-22,0.454056
18,-21,0.519332
18,-20,0.5892
18,-19,0.664045
18,-18,0.744202
18,-17,0.829941
18,-16,0.921435
18,-15,1.01874
18,-14,1.12174
18,-13,1.23014
18,-12,1.34337
18,-11,1.46059
18,-10,1.58058
18,-9,1.70176
18,-8,1.82211
18,-7,1.9392
18,-6,2.05021
18,-5,2.15202
18,-4,2.24137
18,-3,2.31506
18,-2,2.37018
18,-1,2.40442
18,0,2.41626
18,1,2.40517
18,2,2.37169
18,3,2.31731
18,4,2.24434
18,5,2.15569
18,6,2.05455
18,7,1.94417
18,8,1.82768
18,9,1.70787
18,10,1.58719
18,11,1.46763
18,12,1.3508
18,13,1.23788
18,14,1.12973
18,15,1.02691
18,16,0.929713
18,17,0.838248
18,18,0.75246
18,19,0.672172
18,20,0.597114
18,21,0.526949
18,22,0.461293
18,23,0.399725
18,24,0.341807
18,25,0.287085
18,26,0.235099
18,27,0.185386
18,28,0.137481
18,29,0.0909228
18,30,0.0452491
18,31,0
19,-31,0
19,-30,0.0420321
19,-29,0.0845236
19,-28,0.127893
19,-27,0.17256
19,-26,0.218939
19,-25,0.267445
19,-24,0.318487
19,-23,0.372465
19,-22,0.429766
19,-21,0.490757
19,-20,0.555778
19,-19,0.625128
19,-18,0.699051
19,-17,0.777722
19,-16,0.861219
19,-15,0.949503
19,-14,1.04238
19,-13,1.13949
19,-12,1.24023
19,-11,1.34376
19,-10,1.44895
19,-9,1.55437
19,-8,1.65825
19,-7,1.75854
19,-6,1.85291
19,-5,1.93884
19,-4,2.01378
19,-3,2.07525
19,-2,2.12104
19,-1,2.14941
19,0,2.15924
19,1,2.15014
19,2,2.12249
19,3,2.07742
19,4,2.01665
19,5,1.94238
19,6,1.85709
19,7,1.76333
19,8,1.66361
19,9,1.56026
19,10,1.45532
19,11,1.35055
19,12,1.24739
19,13,1.14695
19,14,1.05009
19,15,0.957379
19,16,0.869197
19,17,0.785728
19,18,0.707009
19,19,0.63296
19,20,0.563405
19,21,0.498098
19,22,0.43674
19,23,0.378989
19,24,0.32448
19,25,0.272823
19,26,0.22362
19,27,0.176463
19,28,0.130938
19,29,0.0866305
19,30,0.0431234
19,31,0
20,-31,0
20,-30,0.0396063
20,-29,0.0796279
20,-28,0.120441
20,-27,0.162418
20,-26,0.205931
20,-25,0.251345
20,-24,0.299015
20,-23,0.349287
20,-22,0.402488
20,-21,0.458922
20,-20,0.51886
20,-19,0.582531
20,-18,0.650106
20,-17,0.721686
20,-16,0.79728
20,-15,0.876785
20,-14,0.959961
20,-13,1.04641
20,-12,1.13554
20,-11,1.22655
20,-10,1.31842
20,-9,1.40986
20,-8,1.49936
20,-7,1.5852
20,-6,1.66545
20,-5,1.7381
20,-4,1.80111
20,-3,1.85257
20,-2,1.89077
20,-1,1.91439
20,0,1.9226
20,1,1.91509
20,2,1.89215
20,3,1.85463
20,4,1.80384
20,5,1.74147
20,6,1.66943
20,7,1.58976
20,8,1.50447
20,9,1.41547
20,10,1.32448
20,11,1.23302
20,12,1.14236
20,13,1.05352
20,14,0.9673
20,15,0.884288
20,16,0.80488
20,17,0.729313
20,18,0.657687
20,19,0.589992
20,20,0.526127
20,21,0.465916
20,22,0.409133
20,23,0.355503
20,24,0.304724
20,25,0.256469
20,26,0.210392
20,27,0.166137
20,28,0.123342
20,29,0.0816352
20,30,0.0406461
20,31,0
21,-31,0
21,-30,0.0368776
21,-29,0.0741265
21,-28,0.112081
21,-27,0.151071
21,-26,0.191423
21,-25,0.233456
21,-24,0.277478
21,-23,0.323782
21,-22,0.372644
21,-21,0.424311
21,-20,0.478999
21,-19,0.536876
21,-18,0.598059
21,-17,0.662592
21,-16,0.730436
21,-15,0.801448
21,-14,0.875367
21,-13,0.951787
21,-12,1.03015
21,-11,1.10971
21,-10,1.18955
21,-9,1.26856
21,-8,1.34545
21,-7,1.41876
21,-6,1.48693
21,-5,1.54834
21,-4,1.60137
21,-3,1.64451
21,-2,1.67645
21,-1,1.69617
21,0,1.70304
21,1,1.69683
21,2,1.67775
21,3,1.64645
21,4,1.60393
21,5,1.55151
21,6,1.49068
21,7,1.42305
21,8,1.35025
21,9,1.27383
21,10,1.19525
21,11,1.11579
21,12,1.03656
21,13,0.958475
21,14,0.88227
21,15,0.808507
21,16,0.737585
21,17,0.669767
21,18,0.605191
21,19,0.543896
21,20,0.485835
21,21,0.430892
21,22,0.378895
21,23,0.329631
21,24,0.282849
21,25,0.238277
21,26,0.19562
21,27,0.15457
21,28,0.11481
21,29,0.0760152
21,30,0.0378559
21,31,0
22,-31,0
22,-30,0.0338826
22,-29,0.0680935
22,-28,0.102926
22,-27,0.13867
22,-26,0.175608
22,-25,0.214016
22,-24,0.254159
22,-23,0.296283
22,-22,0.340617
22,-21,0.387362
22,-20,0.436684
22,-19,0.488708
22,-18,0.543504
22,-17,0.601079
22,-16,0.661362
22,-15,0.724191
22,-14,0.789297
22,-13,0.856291
22,-12,0.924653
22,-11,0.993719
22,-10,1.06268
22,-9,1.13057
22,-8,1.19631
22,-7,1.2587
22,-6,1.31644
22,-5,1.36823
22,-4,1.41279
22,-3,1.44892
22,-2,1.47562
22,-1,1.49209
22,0,1.49784
22,1,1.4927
22,2,1.47683
22,3,1.45073
22,4,1.41517
22,5,1.37117
22,6,1.31991
22,7,1.26268
22,8,1.20077
22,9,1.13547
22,10,1.06797
22,11,0.999363
22,12,0.930602
22,13,0.862495
22,14,0.795701
22,15,0.730739
22,16,0.667995
22,17,0.607735
22,18,0.55012
22,19,0.49522
22,20,0.443026
22,21,0.393466
22,22,0.346417
22,23,0.301709
22,24,0.259142
22,25,0.218489
22,26,0.179501
22,27,0.141916
22,28,0.105458
22,29,0.0698457
22,30,0.0347902
22,31,0
23,-31,0
23,-30,0.0306562
23,-29,0.0615991
23,-28,0.0930827
23,-27,0.125357
23,-26,0.158667
23,-25,0.193246
23,-24,0.229319
23,-23,0.267093
23,-22,0.306753
23,-21,0.348462
23,-20,0.392347
23,-19,0.438495
23,-18,0.486946
23,-17,0.537681
23,-16,0.590609
23,-15,0.645563
23,-14,0.702284
23,-13,0.760409
23,-12,0.81947
23,-11,0.878882
23,-10,0.937943
23,-9,0.99584
23,-8,1.05166
23,-7,1.10441
23,-6,1.15305
23,-5,1.19652
23,-4,1.2338
23,-3,1.26396
23,-2,1.2862
23,-1,1.29992
23,0,1.30472
23,1,1.30047
23,2,1.28731
23,3,1.26561
23,4,1.23597
23,5,1.1992
23,6,1.15622
23,7,1.10804
23,8,1.05573
23,9,1.00031
23,10,0.942771
23,11,0.884032
23,12,0.824899
23,13,0.76607
23,14,0.708128
23,15,0.651539
23,16,0.596662
23,17,0.543755
23,18,0.492985
23,19,0.444439
23,20,0.398135
23,21,0.354033
23,22,0.312046
23,23,0.272045
23,24,0.233867
23,25,0.197328
23,26,0.16222
23,27,0.12832
23,28,0.0953937
23,29,0.0631982
23,30,0.0314846
23,31,0
24,-31,0
24,-30,0.0272313
24,-29,0.0547088
24,-28,0.0826496
24,-27,0.111267
24,-26,0.140767
24,-25,0.171348
24,-24,0.203197
24,-23,0.236484
24,-22,0.271361
24,-21,0.307954
24,-20,0.34636
24,-19,0.386639
24,-18,0.428808
24,-17,0.472831
24,-16,0.518613
24,-15,0.565989
24,-14,0.614719
24,-13,0.664479
24,-12,0.714854
24,-11,0.76534
24,-10,0.815341
24,-9,0.864175
24,-8,0.911086
24,-7,0.955264
24,-6,0.995865
24,-5,1.03205
24,-4,1.063
24,-3,1.08798
24,-2,1.10638
24,-1,1.11772
24,0,1.1217
24,1,1.11822
24,2,1.10737
24,3,1.08946
24,4,1.06494
24,5,1.03445
24,6,0.998703
24,7,0.958515
24,8,0.914725
24,9,0.868171
24,10,0.819662
24,11,0.769949
24,12,0.719713
24,13,0.669545
24,14,0.619949
24,15,0.571337
24,16,0.52403
24,17,0.478268
24,18,0.434213
24,19,0.391959
24,20,0.35154
24,21,0.31294
24,22,0.276098
24,23,0.240916
24,24,0.207268
24,25,0.175002
24,26,0.143947
24,27,0.113919
24,28,0.0847181
24,29,0.0561402
24,30,0.0279727
24,31,0
25,-31,0
25,-30,0.0236382
25,-29,0.0474839
25,-28,0.0717188
25,-27,0.0965209
25,-26,0.122062
25,-25,0.148506
25,-24,0.176007
25,-23,0.204701
25,-22,0.23471
25,-21,0.266134
25,-20,0.299043
25,-19,0.333477
25,-18,0.369438
25,-17,0.406882
25,-16,0.445715
25,-15,0.485787
25,-14,0.526882
25,-13,0.568717
25,-12,0.610938
25,-11,0.65312
25,-10,0.694764
25,-9,0.735309
25,-8,0.774141
25,-7,0.810604
25,-6,0.844025
25,-5,0.873734
25,-4,0.899097
25,-3,0.919537
25,-2,0.934572
25,-1,0.943833
25,0,0.947091
25,1,0.944266
25,2,0.935435
25,3,0.920823
25,4,0.900795
25,5,0.875831
25,6,0.846503
25,7,0.813444
25,8,0.777319
25,9,0.7388
25,10,0.698538
25,11,0.657146
25,12,0.615182
25,13,0.573142
25,14,0.53145
25,15,0.490458
25,16,0.450448
25,17,0.411631
25,18,0.374159
25,19,0.338124
25,20,0.303568
25,21,0.27049
25,22,0.238849
25,23,0.208573
25,24,0.179563
25,25,0.151698
25,26,0.124841
25,27,0.0988375
25,28,0.0735259
25,29,0.0487343
25,30,0.0242859
25,31,0
26,-31,0
26,-30,0.0199053
26,-29,0.0399808
26,-28,0.0603748
26,-27,0.0812321
26,-26,0.102692
26,-25,0.124888
26,-24,0.14794
26,-23,0.17196
26,-22,0.197042
26,-21,0.223261
26,-20,0.250669
26,-19,0.279291
26,-18,0.309119
26,-17,0.34011
26,-16,0.372176
26,-15,0.405186
26,-14,0.438955
26,-13,0.473245
26,-12,0.507762
26,-11,0.542156
26,-10,0.576023
26,-9,0.608913
26,-8,0.640334
26,-7,0.669769
26,-6,0.696689
26,-5,0.720572
26,-4,0.740926
26,-3,0.757308
26,-2,0.769347
26,-1,0.77676
26,0,0.779374
26,1,0.777127
26,2,0.770077
26,3,0.758396
26,4,0.742363
26,5,0.722346
26,6,0.698786
26,7,0.672172
26,8,0.643024
26,9,0.611867
26,10,0.579217
26,11,0.545563
26,12,0.511353
26,13,0.47699
26,14,0.442821
26,15,0.409139
26,16,0.376181
26,17,0.344129
26,18,0.313114
26,19,0.283223
26,20,0.254499
26,21,0.226948
26,22,0.200545
26,23,0.175237
26,24,0.15095
26,25,0.127589
26,26,0.105044
26,27,0.0831927
26,28,0.0619041
26,29,0.0410391
26,30,0.0204535
26,31,0
27,-31,0
27,-30,0.0160587
27,-29,0.0322517
27,-28,0.0486955
27,-27,0.0655036
27,-26,0.0827851
27,-25,0.100643
27,-24,0.119172
27,-23,0.138455
27,-22,0.158566
27,-21,0.179558
27,-20,0.20147
27,-19,0.224315
27,-18,0.248083
27,-17,0.272732
27,-16,0.298189
27,-15,0.324344
27,-14,0.351047
27,-13,0.378106
27,-12,0.405288
27,-11,0.432315
27,-10,0.458874
27,-9,0.484612
27,-8,0.509153
27,-7,0.532099
27,-6,0.553048
27,-5,0.571604
27,-4,0.587398
27,-3,0.600096
27,-2,0.609421
27,-1,0.615162
27,0,0.61719
27,1,0.615459
27,2,0.610012
27,3,0.600977
27,4,0.588561
27,5,0.573041
27,6,0.554745
27,7,0.534044
27,8,0.51133
27,9,0.487004
27,10,0.46146
27,11,0.435074
27,12,0.408196
27,13,0.381139
27,14,0.354178
27,15,0.327545
27,16,0.301432
27,17,0.275986
27,18,0.251317
27,19,0.227499
27,20,0.204571
27,21,0.182543
27,22,0.161401
27,23,0.141108
27,24,0.121608
27,25,0.10283
27,26,0.084689
27,27,0.0670911
27,28,0.0499338
27,29,0.0331086
27,30,0.0165026
27,31,0
28,-31,0
28,-30,0.0121227
28,-29,0.0243451
28,-28,0.036753
28,-27,0.0494304
28,-26,0.0624575
28,-25,0.0759097
28,-24,0.0898561
28,-23,0.104358
28,-22,0.119466
28,-21,0.135219
28,-20,0.151643
28,-19,0.168745
28,-18,0.186514
28,-17,0.204916
28,-16,0.223894
28,-15,0.243363
28,-14,0.263208
28,-13,0.283287
28,-12,0.303423
28,-11,0.323414
28,-10,0.343026
28,-9,0.362002
28,-8,0.380068
28,-7,0.396936
28,-6,0.412315
28,-5,0.425923
28,-4,0.437492
28,-3,0.446786
28,-2,0.453608
28,-1,0.457808
28,0,0.459293
28,1,0.458032
28,2,0.454055
28,3,0.447453
28,4,0.438372
28,5,0.427009
28,6,0.4136
28,7,0.398408
28,8,0.381715
28,9,0.363811
28,10,0.344982
28,11,0.3255
28,12,0.305623
28,13,0.28558
28,14,0.265576
28,15,0.245784
28,16,0.226347
28,17,0.207378
28,18,0.188961
28,19,0.171153
28,20,0.153989
28,21,0.137477
28,22,0.121611
28,23,0.106365
28,24,0.0916996
28,25,0.0775642
28,26,0.0638978
28,27,0.0506313
28,28,0.0376898
28,29,0.0249933
28,30,0.0124585
28,31,0
29,-31,0
29,-30,0.0081201
29,-29,0.016306
29,-28,0.0246145
29,-27,0.0331007
29,-26,0.0418175
29,-25,0.0508142
29,-24,0.060136
29,-23,0.0698225
29,-22,0.0799068
29,-21,0.0904136
29,-20,0.101358
29,-19,0.112744
29,-18,0.124563
29,-17,0.136792
29,-16,0.149389
29,-15,0.162298
29,-14,0.175443
29,-13,0.188726
29,-12,0.202033
29,-11,0.215229
29,-10,0.228159
29,-9,0.240657
29,-8,0.252543
29,-7,0.263629
29,-6,0.273728
29,-5,0.282655
29,-4,0.29024
29,-3,0.29633
29,-2,0.300798
29,-1,0.303549
29,0,0.304523
29,1,0.3037
29,2,0.301098
29,3,0.296777
29,4,0.29083
29,5,0.283383
29,6,0.274588
29,7,0.264615
29,8,0.253647
29,9,0.24187
29,10,0.22947
29,11,0.216627
29,12,0.203507
29,13,0.190263
29,14,0.17703
29,15,0.163921
29,16,0.151033
29,17,0.138441
29,18,0.126203
29,19,0.114358
29,20,0.10293
29,21,0.0919268
29,22,0.0813444
29,23,0.0711676
29,24,0.0613714
29,25,0.051923
29,26,0.0427827
29,27,0.0339055
29,28,0.0252423
29,29,0.0167404
29,30,0.00834513
29,31,0
30,-31,0
30,-30,0.00407228
30,-29,0.0081773
30,-28,0.0123432
30,-27,0.0165974
30,-26,0.0209661
30,-25,0.0254737
30,-24,0.0301425
30,-23,0.034992
30,-22,0.0400384
30,-21,0.0452937
30,-20,0.0507651
30,-19,0.0564542
30,-18,0.0623561
30,-17,0.0684586
30,-16,0.0747414
30,-15,0.0811755
30,-14,0.0877225
30,-13,0.0943344
30,-12,0.100953
30,-11,0.107512
30,-10,0.113935
30,-9,0.120139
30,-8,0.126035
30,-7,0.131531
30,-6,0.136535
30,-5,0.140956
30,-4,0.144711
30,-3,0.147725
30,-2,0.149936
30,-1,0.151297
30,0,0.151779
30,1,0.151372
30,2,0.150086
30,3,0.147949
30,4,0.145007
30,5,0.141321
30,6,0.136966
30,7,0.132025
30,8,0.126588
30,9,0.120746
30,10,0.114592
30,11,0.108213
30,12,0.101692
30,13,0.0951043
30,14,0.0885174
30,15,0.0819883
30,16,0.0755648
30,17,0.0692849
30,18,0.0631775
30,19,0.0572628
30,20,0.0515526
30,21,0.0460517
30,22,0.0407586
30,23,0.0356658
30,24,0.0307614
30,25,0.0260291
30,26,0.0214496
30,27,0.0170006
30,28,0.0126577
30,29,0.00839493
30,30,0.00418501
30,31,0
31,-31,0
31,-30,0
31,-29,0
31,-28,0
31,-27,0
31,-26,0
31,-25,0
31,-24,0
31,-23,0
31,-22,0
31,-21,0
31,-20,0
31,-19,0
31,-18,0
31,-17,0
31,-16,0
31,-15,0
31,-14,0
31,-13,0
31,-12,0
31,-11,0
31,-10,0
31,-9,0
31,-8,0
31,-7,0
31,-6,0
31,-5,0
31,-4,0
31,-3,0
31,-2,0
31,-1,0
31,0,0
31,1,0
31,2,0
31,3,0
31,4,0
31,5,0
31,6,0
31,7,0
31,8,0
31,9,0
31,10,0
31,11,0
31,12,0
31,13,0
31,14,0
31,15,0
31,16,0
31,17,0
31,18,0
31,19,0
31,20,0
31,21,0
31,22,0
31,23,0
31,24,0
31,25,0
31,26,0
31,27,0
31,28,0
31,29,0
31,30,0
31,31,0
